Title,Year,Source title,DOI,Link,Funding Details,Correspondence Address,Language of Original Document,Document Type,Open Access,Source
"Comparison of the neuroprotective effects of aspirin, atorvastatin, captopril and metformin in diabetes mellitus",2019,"Biomolecules","10.3390/biom9040118","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064219755&doi=10.3390%2fbiom9040118&partnerID=40&md5=087472dbaa8bcd6ab681d5fc6d111ee8",,"Niazmand, S.; Department of Physiology, Iran; email: niazmands@mums.ac.ir","English",Article,"All Open Access, Gold, Green",Scopus
"Light cannabis and organized crime: Evidence from (unintended) liberalization in Italy",2019,"European Economic Review","10.1016/j.euroecorev.2019.01.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060116485&doi=10.1016%2fj.euroecorev.2019.01.003&partnerID=40&md5=b826eb56c8c796461dc05d4ebe8bbc34",,"Madio, L.; HEDG University of YorkUnited Kingdom; email: leonardo.madio@uclouvain.be","English",Article,"All Open Access, Green",Scopus
"Evaluating atmospheric pollutants from urban buses under real-world conditions: Implications of the main public transport mode in são paulo, Brazil",2019,"Atmosphere","10.3390/atmos10030108","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063437414&doi=10.3390%2fatmos10030108&partnerID=40&md5=a51c6412e2794cb589488aa082d7c3fc","Horizon 2020 Framework Programme","Nogueira, T.; Departamento de Ciências Atmosféricas-Instituto de Astronomia, Brazil; email: thiago.nogueira@iag.usp.br","English",Article,"All Open Access, Gold, Green",Scopus
"Grammatical meaning and the second language classroom: Introduction",2019,"Language Teaching Research","10.1177/1362168817752718","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062644021&doi=10.1177%2f1362168817752718&partnerID=40&md5=689595ae053d64eaa2ba715d1be4a465","Arts and Humanities Research Council","Marsden, H.; University of YorkUnited Kingdom; email: heather.marsden@york.ac.uk","English",Editorial,"All Open Access, Green",Scopus
"Constructing apologies: Reflexive relationships between apologies and offenses",2019,"Journal of Pragmatics","10.1016/j.pragma.2019.01.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061336704&doi=10.1016%2fj.pragma.2019.01.001&partnerID=40&md5=f942d82b1147ad5759002ca39a18e971",,"Heritage, J.; Department of Sociology, 375 Portola Plaza, United States; email: Heritage@ucla.edu","English",Article,"",Scopus
"Filling a Niche in “Ligand Space” with Bulky, Electron-Poor Phosphorus(III) Alkoxides",2019,"Chemistry - A European Journal","10.1002/chem.201804805","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059865364&doi=10.1002%2fchem.201804805&partnerID=40&md5=c108a14ed21bb7b54943096f722df847","University of York; Engineering and Physical Sciences Research Council","Slattery, J.M.; Department of Chemistry, Heslington, United Kingdom; email: john.slattery@york.ac.uk","English",Article,"All Open Access, Green",Scopus
"Fluid simulations of plasma filaments in stellarator geometries with BSTING",2019,"Plasma Physics and Controlled Fusion","10.1088/1361-6587/aaed7d","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062512767&doi=10.1088%2f1361-6587%2faaed7d&partnerID=40&md5=ce47742b924f51a74e11299f9f1507e5","Horizon 2020 Framework Programme",,"English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"BioLogicTool: A Simple Visual Tool for Assisting in the Logical Selection of Pathways from Biomass to Products",2019,"Industrial and Engineering Chemistry Research","10.1021/acs.iecr.9b00575","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065075682&doi=10.1021%2facs.iecr.9b00575&partnerID=40&md5=489b7cddb49a45c11e1d4e45792e378a","","Farmer, T.J.; Green Chemistry Centre of Excellence, United Kingdom; email: thomas.farmer@york.ac.uk","English",Article,"All Open Access, Green",Scopus
"Exploring the potential of virtual reality technology to investigate the health and well being benefits of group singing",2019,"International Journal of Performance Arts and Digital Media","10.1080/14794713.2018.1558807","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059346533&doi=10.1080%2f14794713.2018.1558807&partnerID=40&md5=f69f91e14901c7357816f2624e2c1c8d","Samsung; University of York; Wellcome Trust; Arts and Humanities Research Council","Daffern, H.; Audio Lab, United Kingdom; email: helena.daffern@york.ac.uk","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"Professional occupations and organizations",2019,"Professional Occupations and Organizations","10.1017/9781108804318","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098296420&doi=10.1017%2f9781108804318&partnerID=40&md5=cfe609a6da02f0d7d2f7477b4bbe77d0",,,"English",Article,"All Open Access, Green",Scopus
"Palliative care for non-cancer conditions in primary care: A time trend analysis in the UK (2009-2014)",2019,"BMJ Supportive and Palliative Care","10.1136/bmjspcare-2019-001833","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077972717&doi=10.1136%2fbmjspcare-2019-001833&partnerID=40&md5=f2ca2320f76becaa4247d54f6a4bcf50",,"Gadoud, A.; Division of Health Research C83, United Kingdom; email: a.gadoud@lancaster.ac.uk","English",Article,"All Open Access, Green",Scopus
"Mechanistic insight into novel sulfoxide containing SABRE polarisation transfer catalysts",2019,"Dalton Transactions","10.1039/c9dt02951f","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073184573&doi=10.1039%2fc9dt02951f&partnerID=40&md5=2ff226065c112a82f7ad2117719d7018","Wellcome Trust; Horizon 2020 Framework Programme; Medical Research Council; Engineering and Physical Sciences Research Council","Duckett, S.B.; Center for Hyperpolarization in Magnetic Resonance (CHyM), United Kingdom; email: simon.duckett@york.ac.uk","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"BlueIO: A scalable real-time hardware I/O virtualization system for many-core embedded systems",2019,"ACM Transactions on Embedded Computing Systems","10.1145/3309765","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065773968&doi=10.1145%2f3309765&partnerID=40&md5=b2ce30a5964eb22809b09c35c5ee6714",,,"English",Article,"",Scopus
"A citizen science approach to measuring students’ achievement goals",2019,"International Journal of Educational Research","10.1016/j.ijer.2019.03.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063744529&doi=10.1016%2fj.ijer.2019.03.003&partnerID=40&md5=a9916bda089111e3ec557b948ea74e73","Bundesministerium für Wissenschaft und Forschung","Lüftenegger, M.; University of Vienna, Universitätsstraße 7, Austria; email: marko.lueftenegger@univie.ac.at","English",Article,"",Scopus
"Hyperpolarised 1 H- 13 C benchtop NMR spectroscopy",2019,"Applied Sciences (Switzerland)","10.3390/app9061173","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063741707&doi=10.3390%2fapp9061173&partnerID=40&md5=76912ad29735bf2601d21e0569474d9a","Engineering and Physical Sciences Research Council","Halse, M.E.; Centre for Hyperpolarisation in Magnetic Resonance, United Kingdom; email: meghan.halse@york.ac.uk","English",Article,"All Open Access, Gold, Green",Scopus
"In situ aldehyde-modification of self-assembled acyl hydrazide hydrogels and dynamic component selection from complex aldehyde mixtures",2019,"Chemical Communications","10.1039/c8cc09395d","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061143428&doi=10.1039%2fc8cc09395d&partnerID=40&md5=132c56c151a1331b0fe50841381ecf1a",,"Smith, D.K.; Department of Chemistry, United Kingdom; email: david.smith@york.ac.uk","English",Article,"All Open Access, Green",Scopus
"The olfactory bulb is a source of high-frequency oscillations (130–180 Hz) associated with a subanesthetic dose of ketamine in rodents",2019,"Neuropsychopharmacology","10.1038/s41386-018-0173-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052939382&doi=10.1038%2fs41386-018-0173-y&partnerID=40&md5=c725a2db923da094372757e335895afd","Wellcome Trust; Narodowe Centrum Nauki","Hunt, M.J.; University of York, Heslington, United Kingdom; email: mhunt@nencki.gov.pl","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"Selective Microwave-Assisted Pyrolysis of Cellulose towards Levoglucosenone with Clay Catalysts",2019,"ChemSusChem","10.1002/cssc.201903026","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075486128&doi=10.1002%2fcssc.201903026&partnerID=40&md5=448cb9b1affe2aec51449e075825945c",,"Clark, J.; Green Chemistry Centre of Excellence, United Kingdom; email: james.clark@york.ac.uk","English",Article,"All Open Access, Green",Scopus
"Direct Observation of Photochemical Free Radical Production from the Sunscreen 2-Phenylbenzimidazole-5-Sulfonic Acid via Laser-Interfaced Mass Spectrometry",2019,"ChemPhotoChem","10.1002/cptc.201900149","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084648279&doi=10.1002%2fcptc.201900149&partnerID=40&md5=0d17e1f89c849828cce844bf161bab3d","University of York; Engineering and Physical Sciences Research Council; Leverhulme Trust","Dessent, C.E.H.; Department of Chemistry, United Kingdom; email: caroline.dessent@york.ac.uk","English",Article,"All Open Access, Green",Scopus
"Comparative efficacy of teat sealants given prepartum for prevention of intramammary infections and clinical mastitis: A systematic review and network meta-analysis",2019,"Animal Health Research Reviews","10.1017/S1466252319000276","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079825705&doi=10.1017%2fS1466252319000276&partnerID=40&md5=b4667dffc760741bd778071ee333a735","Pew Charitable Trusts","Winder, C.B.; Department of Population Medicine, 50 Stone Road East, Canada; email: winderc@uoguelph.ca","English",Review,"All Open Access, Hybrid Gold",Scopus
"Face search in CCTV surveillance",2019,"Cognitive Research: Principles and Implications","10.1186/s41235-019-0193-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075342245&doi=10.1186%2fs41235-019-0193-0&partnerID=40&md5=32987e280631b7248a1a8808507a6e92","Economic and Social Research Council","Burton, A.M.; Department of Psychology, United Kingdom; email: mike.burton@york.ac.uk","English",Article,"All Open Access, Gold, Green",Scopus
"Habit as a central concept in marketing",2019,"Marketing Theory","10.1177/1470593119847251","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065660207&doi=10.1177%2f1470593119847251&partnerID=40&md5=3d638b27159332268b024ec817558457",,"Tadajewski, M.; University of York and Royal Holloway, United Kingdom; email: marktadajewski@gmail.com","English",Article,"",Scopus
"Extensive elemental mapping unlocks Mg/Ca ratios as climate proxy in seasonal records of Mediterranean limpets",2019,"Scientific Reports","10.1038/s41598-019-39959-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062624887&doi=10.1038%2fs41598-019-39959-9&partnerID=40&md5=8ef280f86341676608112c929dc612c1","Horizon 2020 Framework Programme; European Commission; European Regional Development Fund","Hausmann, N.; Institute of Electronic Structure and Laser, Greece; email: niklas@palaeo.eu","English",Article,"All Open Access, Gold, Green",Scopus
"The use of the Vocal Profile Analysis for speaker characterization: Methodological proposals",2019,"Journal of the International Phonetic Association","10.1017/S0025100318000130","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049308045&doi=10.1017%2fS0025100318000130&partnerID=40&md5=2dbd7cdb8535a7aced24c603f53ce498","Arts and Humanities Research Council",,"English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"From waste to food: Optimising the breakdown of oil palm waste to provide substrate for insects farmed as animal feed",2019,"PLoS ONE","10.1371/journal.pone.0224771","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074717602&doi=10.1371%2fjournal.pone.0224771&partnerID=40&md5=f47b712040d9d9548d09577c21e96bbc","University of York; Douglas Bomford Trust; Engineering and Physical Sciences Research Council; Biotechnology and Biological Sciences Research Council; Daphne Jackson Trust; Royal Society of Chemistry; Imperial College London; Department of Chemical Engineering, Universiti Teknologi Petronas","Dickinson, E.; Department of Mathematics, United Kingdom; email: elizabeth.dickinson@york.ac.uk","English",Article,"All Open Access, Gold, Green",Scopus
"The moderating role of supplier involvement in achieving sustainability",2019,"Journal of Cleaner Production","10.1016/j.jclepro.2019.06.196","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068360902&doi=10.1016%2fj.jclepro.2019.06.196&partnerID=40&md5=a435d8fb67862841336421dc4c82e7f8","National Natural Science Foundation of China; Ministry of Education of the People's Republic of China","Jia, F.; Sustainability and Resilience Theme, Heslington, United Kingdom; email: fu.jia@york.ac.uk","English",Article,"",Scopus
"Sex ratios of migrating southern hemisphere humpback whales: A new sentinel parameter of ecosystem health",2019,"Marine Environmental Research","10.1016/j.marenvres.2019.104749","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067922732&doi=10.1016%2fj.marenvres.2019.104749&partnerID=40&md5=e057438e20fc76c1f4bca2a2d381ef15","Ocean Foundation","Bengtson Nash, S.M.; Griffith University, 170 Kessels Road, Australia; email: s.bengtsonnash@griffith.edu.au","English",Article,"All Open Access, Green",Scopus
"A baseline of atmospheric greenhouse gases for prospective UK shale gas sites",2019,"Science of the Total Environment","10.1016/j.scitotenv.2019.05.266","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066285736&doi=10.1016%2fj.scitotenv.2019.05.266&partnerID=40&md5=bfb23d926c4409057e7f167cbff734c9","Department for Business, Energy and Industrial Strategy; British Geological Survey","Shaw, J.T.; School of Earth and Environmental Science, United Kingdom; email: jacob.shaw@manchester.ac.uk","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"Geographic contrasts between pre- and postzygotic barriers are consistent with reinforcement in Heliconius butterflies",2019,"Evolution","10.1111/evo.13804","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072057237&doi=10.1111%2fevo.13804&partnerID=40&md5=1603291a29e9ff95f00ac6bc6c919262","National Institutes of Health; Harvard University; University of York; Natural Environment Research Council; Deutsche Forschungsgemeinschaft; ",,"English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"Usable Pasts Forum: Critically Engaging Food Security",2019,"African Archaeological Review","10.1007/s10437-019-09347-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071605283&doi=10.1007%2fs10437-019-09347-9&partnerID=40&md5=1eaef8cedafbc2225b475479b9635240","","Logan, A.L.; Department of Anthropology, United States; email: amanda.logan@northwestern.edu","English",Article,"All Open Access, Bronze, Green",Scopus
"Fire, tractors, and health in the amazon: A cost-benefit analysis of fire policy",2019,"Land Economics","10.3368/LE.95.3.409","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080964640&doi=10.3368%2fLE.95.3.409&partnerID=40&md5=f757ea765113c209b33c47655df50d18","Fundação de Amparo à Pesquisa do Estado de São Paulo; Coordenação de Aperfeiçoamento de Pessoal de Nível Superior; Conselho Nacional de Desenvolvimento Científico e Tecnológico",,"English",Article,"",Scopus
"Measuring the behavioral response to spatial audio within a multi-modal virtual reality environment in children with autism spectrum disorder",2019,"Applied Sciences (Switzerland)","10.3390/app9153152","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070682146&doi=10.3390%2fapp9153152&partnerID=40&md5=25dc60f327d9cd0b68d05315004fa8d6","University of York; Engineering and Physical Sciences Research Council","Kearney, G.; Communications and Signal Processing Research Group, United Kingdom; email: dij502@york.ac.uk","English",Article,"All Open Access, Gold, Green",Scopus
"Paleodiet in the Iberian Peninsula: exploring the connections between diet, culture, disease and environment using isotopic and osteoarchaeological evidence",2019,"Archaeological and Anthropological Sciences","10.1007/s12520-019-00886-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069857877&doi=10.1007%2fs12520-019-00886-5&partnerID=40&md5=8145244c05bc22f3d2550e832aee5d12",,"López-Costas, O.; EcoPast research group (GI-1553), Spain; email: olalla.lopez@usc.es","English",Editorial,"All Open Access, Bronze, Green",Scopus
"Novel-word learning, executive control and working memory: A bilingual advantage",2019,"Bilingualism","10.1017/S136672891800041X","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049572273&doi=10.1017%2fS136672891800041X&partnerID=40&md5=ae6ded5bb69190a4120b3996c6ec1071",,"Warmington, M.A.; University of Sheffield, 362 Mushroom Lane, United Kingdom; email: m.warmington@sheffield.ac.uk","English",Article,"All Open Access, Green",Scopus
"Affine Gaudin models and hypergeometric functions on affine opers",2019,"Advances in Mathematics","10.1016/j.aim.2019.04.032","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065092062&doi=10.1016%2fj.aim.2019.04.032&partnerID=40&md5=22042a77b456b65f27016f892678a7bb","Agence Nationale de la Recherche","Young, C.; School of Physics, United Kingdom; email: c.a.s.young@gmail.com","English",Article,"All Open Access, Green",Scopus
"Auditory localization in low-bitrate compressed Ambisonic scenes",2019,"Applied Sciences (Switzerland)","10.3390/app9132618","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068875156&doi=10.3390%2fapp9132618&partnerID=40&md5=3a551df0908fc75c6077299d460b233e","Google; Engineering and Physical Sciences Research Council","Rudzki, T.; AudioLab, United Kingdom; email: tr837@york.ac.uk","English",Article,"All Open Access, Gold, Green",Scopus
"The Impact of Peatland Restoration on Local Climate: Restoration of a Cool Humid Island",2019,"Journal of Geophysical Research: Biogeosciences","10.1029/2019JG005156","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068207217&doi=10.1029%2f2019JG005156&partnerID=40&md5=6e7f50eb5b0a63bb1ccf2475d54472de","European Commission","Worrall, F.; Department of Earth Sciences, United Kingdom; email: fred.worrall@dur.ac.uk","English",Article,"All Open Access, Green",Scopus
"Two enantiocomplementary ephedrine dehydrogenases from arthrobacter sp. TS-15 with broad substrate specificity",2019,"ACS Catalysis","10.1021/acscatal.9b00621","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073658173&doi=10.1021%2facscatal.9b00621&partnerID=40&md5=f1a248bcce89448e3363cdbbc26ba888","Coordenação de Aperfeiçoamento de Pessoal de Nível Superior; Governo Brasil; Friedrich-Ebert-Stiftung","Ansorge-Schumacher, M.B.; Department of Molecular Biotechnology, Germany; email: marion.ansorge@tu-dresden.de","English",Article,"All Open Access, Green",Scopus
"A window of opportunity? Refugee staff’s employment in migrant support and advocacy organizations",2019,"Identities","10.1080/1070289X.2018.1533192","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065888382&doi=10.1080%2f1070289X.2018.1533192&partnerID=40&md5=a6deebc355212b58667a5aaa3e947ffc","International Educational Foundation; Marie Curie; OeAD-GmbH","de Jong, S.; Department of Politics, United Kingdom; email: sara.dejong@york.ac.uk","English",Article,"All Open Access, Green",Scopus
"Cryptic speciation associated with geographic and ecological divergence in two Amazonian Heliconius butterflies",2019,"Zoological Journal of the Linnean Society","10.1093/zoolinnean/zly046","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073022011&doi=10.1093%2fzoolinnean%2fzly046&partnerID=40&md5=b215767e8c13c9aa1a4bd169de79a1b2","National Science Foundation; United States Agency for International Development; Biotechnology and Biological Sciences Research Council; Natural Environment Research Council; Fundação de Amparo à Pesquisa do Estado de São Paulo; Conselho Nacional de Desenvolvimento Científico e Tecnológico","Rosser, N.; Department of Biology, Wentworth Way, United Kingdom; email: neil.rosser@york.ac.uk","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"Early school exposure, test scores, and noncognitive outcomes",2019,"American Economic Journal: Microeconomics","10.1257/pol.20170641","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066051191&doi=10.1257%2fpol.20170641&partnerID=40&md5=33d8ef7edeff57eee26d9cd344566142","Seventh Framework Programme; European Research Council; Deutsche Forschungsgemeinschaft",,"English",Article,"All Open Access, Bronze, Green",Scopus
"Shifts along the parasite-mutualist continuum are opposed by fundamental trade-offs",2019,"Proceedings of the Royal Society B: Biological Sciences","10.1098/rspb.2019.0236","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064221929&doi=10.1098%2frspb.2019.0236&partnerID=40&md5=b23e93673dfa5c83994e6757a5b2e868",,"Raymond, B.; School of Biological Science, United Kingdom; email: b.raymond@exeter.ac.uk","English",Article,"All Open Access, Bronze, Green",Scopus
"The challenge of olfactory ideophones: Reconsidering ineffability from the Totonac-Tepehua perspective",2019,"International Journal of American Linguistics","10.1086/701801","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064130768&doi=10.1086%2f701801&partnerID=40&md5=32bc44ff02f7d836a7fe77aad9532c55",,,"English",Article,"All Open Access, Green",Scopus
"Silicon photonic biosensors",2019,"IET Optoelectronics","10.1049/iet-opt.2018.5082","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063218410&doi=10.1049%2fiet-opt.2018.5082&partnerID=40&md5=6eafef39418fe08fc702f8841e91bab1",,"Ciminelli, C.; Optoelectronics Laboratory, Via E. Orabona, 4, Italy; email: caterina.ciminelli@poliba.it","English",Article,"",Scopus
"Ferromagnetic ordering and electromagnons in microwave synthesized BiFeO3 thin films",2019,"Journal of Magnetism and Magnetic Materials","10.1016/j.jmmm.2018.11.089","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057494004&doi=10.1016%2fj.jmmm.2018.11.089&partnerID=40&md5=2cca5b3e6d653595f93f048b7a36be73",,"Naseem, S.; Centre of Excellence in Solid State Physics, Pakistan; email: shahzad.cssp@pu.edu.pk","English",Article,"",Scopus
"A subcompatible rhizobium strain reveals infection duality in Lotus",2019,"Journal of Experimental Botany","10.1093/jxb/erz057","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063964441&doi=10.1093%2fjxb%2ferz057&partnerID=40&md5=cc9eb4cd82a2bc271331a1703271c6a8","Engineering and Physical Sciences Research Council; Deutsche Forschungsgemeinschaft","Marín, M.; Department of Genetics, Germany; email: m.marin@biologie.uni-muenchen.de","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"Ultrafast Orbital-Oriented Control of Magnetization in Half-Metallic La 0.7 Sr 0.3 MnO 3 Films",2019,"Advanced Materials","10.1002/adma.201806443","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060327281&doi=10.1002%2fadma.201806443&partnerID=40&md5=cf15e204d79827a5975d906bdb0ca40d","National Natural Science Foundation of China; National Basic Research Program of China (973 Program); Fundamental Research Funds for the Central Universities","Ruan, X.; Jiangsu Provincial Key Laboratory of Advanced Photonic and Electronic Materials, China; email: xzruan@nju.edu.cn","English",Article,"All Open Access, Green",Scopus
"Behavioural insights, nudge and the choice environment in obesity policy",2019,"Policy Studies","10.1080/01442872.2018.1554806","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058165454&doi=10.1080%2f01442872.2018.1554806&partnerID=40&md5=78d93541e1763c7ddaa694c028817141",,"Smith, M.; Politics and Head of Department, United Kingdom; email: martin.smith@york.ac","English",Article,"All Open Access, Green",Scopus
"Continuous variable quantum key distribution with multi-mode signals for noisy detectors",2019,"Journal of the Optical Society of America B: Optical Physics","10.1364/JOSAB.36.00B109","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062468679&doi=10.1364%2fJOSAB.36.00B109&partnerID=40&md5=1ec13fc159ec255a2a4ceda87498e20e","Engineering and Physical Sciences Research Council","Kumar, R.; Quantum Communications Hub, United Kingdom; email: rupesh.kumar@york.ac.uk","English",Article,"All Open Access, Green",Scopus
"Polymer extrudate-swell: From monodisperse melts to polydispersity and flow-induced reduction in monomer friction",2019,"Journal of Rheology","10.1122/1.5058207","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062225910&doi=10.1122%2f1.5058207&partnerID=40&md5=b7470536e53051103ac0ebbe10a7d7ff","Engineering and Physical Sciences Research Council","Robertson, B.; Department of Chemistry, United Kingdom; email: ben.robertson@dunelm.org.uk","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"Physical layer network coding in network MIMO: A new design for 5G and beyond",2019,"IEEE Transactions on Communications","10.1109/TCOMM.2018.2886184","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058616596&doi=10.1109%2fTCOMM.2018.2886184&partnerID=40&md5=c17762aa8cb11d2b9577a7c3f4cc4041","Engineering and Physical Sciences Research Council","Peng, T.; Department of Electronics, United Kingdom; email: tong.peng@york.ac.uk","English",Article,"All Open Access, Green",Scopus
"Performance Modeling, Benchmarking and Simulation of High Performance Computing Systems",2019,"Future Generation Computer Systems","10.1016/j.future.2018.11.020","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057604343&doi=10.1016%2fj.future.2018.11.020&partnerID=40&md5=b6aea32687981125d764ee38f4b83335","Atomic Weapons Establishment",,"English",Editorial,"All Open Access, Bronze, Green",Scopus
"The Messale Rosselli: Scientific investigation on an outstanding 14th century illuminated manuscript from Avignon",2019,"Journal of Archaeological Science: Reports","10.1016/j.jasrep.2018.12.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057604527&doi=10.1016%2fj.jasrep.2018.12.001&partnerID=40&md5=7bf1fc1678ba18751afad331f991b3a1",,"Aceto, M.; Dipartimento di Scienze e Innovazione Tecnologica, viale T. Michel, 11, Italy; email: maurizio.aceto@uniupo.it","English",Article,"All Open Access, Green",Scopus
"Busy doing nothing? What do players do in idle games?",2019,"International Journal of Human Computer Studies","10.1016/j.ijhcs.2018.09.006","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053786791&doi=10.1016%2fj.ijhcs.2018.09.006&partnerID=40&md5=11b0c5afc332f5104b22b8676dc99e50","","Cutting, J.; University of YorkUnited Kingdom; email: contact@joecutting.com","English",Article,"",Scopus
"Condensation of free volume in structures of nematic and hexatic liquid crystals",2019,"Liquid Crystals","10.1080/02678292.2018.1475686","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047314811&doi=10.1080%2f02678292.2018.1475686&partnerID=40&md5=f0ffe364bdaf9a50ea08b54cb238e44d","University of York; Engineering and Physical Sciences Research Council","Mandle, R.J.; Department of Chemistry, United Kingdom; email: richard.mandle@york.ac.uk","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"Developing the ArchAIDE Application: A digital workflow for identifying, organising and sharing archaeological pottery using automated image recognition",2019,"Internet Archaeology","10.11141/IA.52.7","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85093871848&doi=10.11141%2fIA.52.7&partnerID=40&md5=b4c0ea3d52bf30c9b1bce627e6d69392","Horizon 2020; European Commission; European Commission","Wright, H.; University of York, United Kingdom; email: holly.wright@york.ac.uk","English",Article,"All Open Access, Gold, Green",Scopus
"Uncovering the language of wine experts",2019,"Natural Language Engineering","10.1017/S1351324919000500","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092280759&doi=10.1017%2fS1351324919000500&partnerID=40&md5=c9ff8a6a00bceeec884dd151d4f5283f","Nederlandse Organisatie voor Wetenschappelijk Onderzoek","Croijmans, I.; Faculty of Social and Behavioral Sciences, Netherlands; email: i.m.croijmans@uu.nl","English",Article,"All Open Access, Hybrid Gold, Green",Scopus
"Can smallholder farmers buffer rainfall variability through conservation agriculture? On-farm practices and maize yields in Kenya and Malawi",2019,"Environmental Research Letters","10.1088/1748-9326/ab45ad","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082754763&doi=10.1088%2f1748-9326%2fab45ad&partnerID=40&md5=0a5715deb6106841f7610b16819ff9d4","Natural Environment Research Council","Boillat, S.; Institute of Geography, Hallerstrasse 12, Switzerland; email: sebastien.boillat@giub.unibe.ch","English",Article,"All Open Access, Gold, Green",Scopus
"Climatic moisture conditions in the north-west of the mid-Russian upland during the holocene",2019,"Geography, Environment, Sustainability","10.24057/2071-9388-2018-62","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078617028&doi=10.24057%2f2071-9388-2018-62&partnerID=40&md5=3b5a0ccb59f1d2bac7a721270bf2b81b","Russian Foundation for Basic Research","Novenko, E.Y.; Lomonosov Moscow State UniversityRussian Federation; email: lenanov@mail.ru","English",Article,"All Open Access, Gold",Scopus
"Battery drain denial-of-service attacks and defenses in the internet of things",2019,"Journal of Telecommunications and Information Technology","10.26636/JTIT.2019.131919","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078453646&doi=10.26636%2fJTIT.2019.131919&partnerID=40&md5=8be5226c5cf2e0e24071f46c2fda8dc8",,,"English",Article,"All Open Access, Bronze, Green",Scopus
